

🇨🇳中国港澳👉春盈,#genre#
邯鄣新闻,http://60.10.135.181:555/rtp/239.253.93.11:6164?$河北联通主力线
邱县电视,http://60.10.135.181:555/rtp/239.253.93.158:6326?$河北联通主力线
阜城综合,http://60.10.135.181:555/rtp/239.253.93.168:6336?$河北联通主力线
阜平电视,http://60.10.135.181:555/rtp/239.253.93.16:6169?$河北联通主力线
隆化综合,http://60.10.135.181:555/rtp/239.253.93.174:6342?$河北联通主力线
隆尧电视,http://60.10.135.181:555/rtp/239.253.93.65:6230?$河北联通主力线
霸州电视,http://60.10.135.181:555/rtp/239.253.93.209:6387?$河北联通主力线
青县综合,http://60.10.135.181:555/rtp/239.253.93.139:6307?$河北联通主力线
青河电视,http://60.10.135.181:555/rtp/239.253.93.44:6197?$河北联通主力线
青苑新闻,http://60.10.135.181:555/rtp/239.253.93.24:6177?$河北联通主力线
顺平电视,http://60.10.135.181:555/rtp/239.253.93.148:6316?$河北联通主力线
饶阳电视,http://60.10.135.181:555/rtp/239.253.93.40:6193?$河北联通主力线
馆陶综合,http://60.10.135.181:555/rtp/239.253.93.115:6282?$河北联通主力线
香河综合,http://60.10.135.181:555/rtp/239.253.92.185:6049?$河北联通主力线
高碑店综合,http://60.10.135.181:555/rtp/239.253.93.23:6176?$河北联通主力线
高邑融媒,http://60.10.135.181:555/rtp/239.253.92.160:6041?$河北联通主力线
高阳新闻,http://60.10.135.181:555/rtp/239.253.93.105:6272?$河北联通主力线
魏县综合,http://60.10.135.181:555/rtp/239.253.93.185:6353?$河北联通主力线
鸡泽新闻,http://60.10.135.181:555/rtp/239.253.93.64:6219?$河北联通主力线
黄骅电视,http://60.10.135.181:555/rtp/239.253.92.183:6047?$河北联通主力线

河北都市,http://mail.petzhu.top:7000/rtp/239.254.200.19:6000?$河北电信备线1
河北公共,http://mail.petzhu.top:7000/rtp/239.254.200.22:6000?$河北电信备线1
河北经济,http://mail.petzhu.top:7000/rtp/239.254.200.18:6000?$河北电信备线1
河北农民,http://mail.petzhu.top:7000/rtp/239.254.200.23:6000?$河北电信备线1
河北影视,http://mail.petzhu.top:7000/rtp/239.254.200.20:6000?$河北电信备线1
河北杂技,http://mail.petzhu.top:7000/rtp/239.254.201.139:7203?$河北电信备线1
河北少儿,http://mail.petzhu.top:7000/rtp/239.254.200.21:6000?$河北电信备线1
邯山综合,http://mail.petzhu.top:7000/rtp/239.254.201.116:5225?$河北电信备线1
邯郸公共,http://mail.petzhu.top:7000/rtp/239.254.200.154:6000?$河北电信备线1
三河综合,http://mail.petzhu.top:7000/rtp/239.254.201.113:5315?$河北电信备线1
东光综合,http://mail.petzhu.top:7000/rtp/239.254.201.76:5331?$河北电信备线1
丰宁综合,http://mail.petzhu.top:7000/rtp/239.254.200.5:5290?$河北电信备线1
丰南电视,http://mail.petzhu.top:7000/rtp/239.254.200.218:5186?$河北电信备线1
井陉综合,http://mail.petzhu.top:7000/rtp/239.254.201.215:6167?$河北电信备线1
保定公共,http://mail.petzhu.top:7000/rtp/239.254.200.145:6000?$河北电信备线1
保定新闻,http://mail.petzhu.top:7000/rtp/239.254.200.144:6000?$河北电信备线1
保定生活,http://mail.petzhu.top:7000/rtp/239.254.200.146:6000?$河北电信备线1
元氏电视,http://mail.petzhu.top:7000/rtp/239.254.200.191:5169?$河北电信备线1
兴隆综合,http://mail.petzhu.top:7000/rtp/239.254.201.95:5295?$河北电信备线1
卢龙电视,http://mail.petzhu.top:7000/rtp/239.254.201.216:5233?$河北电信备线1
双滦新闻,http://mail.petzhu.top:7000/rtp/239.254.201.63:5293?$河北电信备线1
吴桥综合,http://mail.petzhu.top:7000/rtp/239.254.201.138:5337?$河北电信备线1
唐县综合,http://mail.petzhu.top:7000/rtp/239.254.201.41:5264?$河北电信备线1
唐山公共,http://mail.petzhu.top:7000/rtp/239.254.200.169:6000?$河北电信备线1
唐山影视,http://mail.petzhu.top:7000/rtp/239.254.200.168:6000?$河北电信备线1
唐山新闻,http://mail.petzhu.top:7000/rtp/239.254.200.166:6000?$河北电信备线1
唐山生活,http://mail.petzhu.top:7000/rtp/239.254.200.167:6000?$河北电信备线1
大成电视,http://mail.petzhu.top:7000/rtp/239.254.201.34:5308?$河北电信备线1
平泉综合,http://mail.petzhu.top:7000/rtp/239.254.200.177:5286?$河北电信备线1
定兴电视,http://mail.petzhu.top:7000/rtp/239.254.200.172:5246?$河北电信备线1
廓坊公共,http://mail.petzhu.top:7000/rtp/239.254.200.184:6000?$河北电信备线1
崇礼融媒,http://mail.petzhu.top:7000/rtp/239.254.201.117:5267?$河北电信备线1
大厂融媒,http://mail.petzhu.top:7000/rtp/239.254.201.71:5310?$河北电信备线1
固安综合,http://mail.petzhu.top:7000/rtp/239.254.201.101:5312?$河北电信备线1
张家口公共,http://mail.petzhu.top:7000/rtp/239.254.200.36:6000?$河北电信备线1
张家口新闻,http://mail.petzhu.top:7000/rtp/239.254.200.35:6000?$河北电信备线1
康保综合,http://mail.petzhu.top:7000/rtp/239.254.201.135:5270?$河北电信备线1
廓坊公共,http://mail.petzhu.top:7000/rtp/239.254.200.184:6000?$河北电信备线1
廓坊新闻,http://mail.petzhu.top:7000/rtp/239.254.200.183:6000?$河北电信备线1
成安综合,http://mail.petzhu.top:7000/rtp/239.254.201.143:6210?$河北电信备线1
承德公共,http://mail.petzhu.top:7000/rtp/239.254.200.33:6000?$河北电信备线1

承德新闻,http://mail.petzhu.top:7000/rtp/239.254.200.32:6000?$河北电信备线1
抚宁电视,http://mail.petzhu.top:7000/rtp/239.254.201.213:5232?$河北电信备线1
文安电视,http://mail.petzhu.top:7000/rtp/239.254.201.103:5314?$河北电信备线1
无极新闻,http://mail.petzhu.top:7000/rtp/239.254.200.220:5167?$河北电信备线1
永清电视,http://mail.petzhu.top:7000/rtp/239.254.201.141:5316?$河北电信备线1
栾城电视,http://mail.petzhu.top:7000/rtp/239.254.200.215:5173?$河北电信备线1
沧州公共,http://mail.petzhu.top:7000/rtp/239.254.200.43:6000?$河北电信备线1
沧州影视,http://mail.petzhu.top:7000/rtp/239.254.200.44:6000?$河北电信备线1
沧州新闻,http://mail.petzhu.top:7000/rtp/239.254.200.42:6000?$河北电信备线1
涞水电视,http://mail.petzhu.top:7000/rtp/239.254.201.10:5250?$河北电信备线1
涞源综合,http://mail.petzhu.top:7000/rtp/239.254.200.213:5260?$河北电信备线1
涿州电视,http://mail.petzhu.top:7000/rtp/239.254.201.17:5261?$河北电信备线1
深泽综合,http://mail.petzhu.top:7000/rtp/239.254.201.108:5180?$河北电信备线1
满城新闻,http://mail.petzhu.top:7000/rtp/239.254.200.222:5252?$河北电信备线1
滦南综合,http://mail.petzhu.top:7000/rtp/239.254.201.22:5191?$河北电信备线1
滦州综合,http://mail.petzhu.top:7000/rtp/239.254.201.30:5196?$河北电信备线1
滦平新闻,http://mail.petzhu.top:7000/rtp/239.254.201.4:5291?$河北电信备线1
玉田综合,http://mail.petzhu.top:7000/rtp/239.254.201.28:5194?$河北电信备线1
盐山综合,http://mail.petzhu.top:7000/rtp/239.254.201.114:5334?$河北电信备线1
石家庄新闻,http://mail.petzhu.top:7000/rtp/239.254.200.157:6000?$河北电信备线1
石家庄都市,http://mail.petzhu.top:7000/rtp/239.254.200.31:6000?$河北电信备线1
石家庄娱乐,http://mail.petzhu.top:7000/rtp/239.254.200.29:6000?$河北电信备线1
石家庄生活,http://mail.petzhu.top:7000/rtp/239.254.200.30:6000?$河北电信备线1
矿区电视,http://mail.petzhu.top:7000/rtp/239.254.201.14:5175?$河北电信备线1
秦皇岛公共,http://mail.petzhu.top:7000/rtp/239.254.200.40:6000?$河北电信备线1
秦皇岛影视,http://mail.petzhu.top:7000/rtp/239.254.200.41:6000?$河北电信备线1
秦皇岛新闻,http://mail.petzhu.top:7000/rtp/239.254.200.39:6000?$河北电信备线1
肃宁电视,http://mail.petzhu.top:7000/rtp/239.254.201.122:5336?$河北电信备线1
衡水新闻,http://mail.petzhu.top:7000/rtp/239.254.200.147:6000?$河北电信备线1
赞皇电视,http://mail.petzhu.top:7000/rtp/239.254.200.244:5177?$河北电信备线1
赤城电视,http://mail.petzhu.top:7000/rtp/239.254.201.131:5269?$河北电信备线1
赵县电视,http://mail.petzhu.top:7000/rtp/239.254.201.111:5183?$河北电信备线1
辽西综合,http://mail.petzhu.top:7000/rtp/239.254.201.26:5188?$河北电信备线1
邯郸科技,http://mail.petzhu.top:7000/rtp/239.254.200.155:6000?$河北电信备线1
邯鄣新闻,http://mail.petzhu.top:7000/rtp/239.254.200.153:6000?$河北电信备线1
邱县电视,http://mail.petzhu.top:7000/rtp/239.254.201.129:6209?$河北电信备线1
阜平电视,http://mail.petzhu.top:7000/rtp/239.254.201.40:5248?$河北电信备线1
霸州电视,http://mail.petzhu.top:7000/rtp/239.254.200.4:5313?$河北电信备线1
隆化综合,http://mail.petzhu.top:7000/rtp/239.254.201.142:5296?$河北电信备线1
遵化综合,http://mail.petzhu.top:7000/rtp/239.254.201.146:5202?$河北电信备线1
邢台城市,http://mail.petzhu.top:7000/rtp/239.254.200.152:6000?$河北电信备线1
邢台综合,http://mail.petzhu.top:7000/rtp/239.254.200.150:6000?$河北电信备线1
青县综合,http://mail.petzhu.top:7000/rtp/239.254.201.112:5333?$河北电信备线1
顺平电视,http://mail.petzhu.top:7000/rtp/239.254.201.118:6257?$河北电信备线1
香河综合,http://mail.petzhu.top:7000/rtp/239.254.201.32:5306?$河北电信备线1
高碑店综合,http://mail.petzhu.top:7000/rtp/239.254.200.210:5254?$河北电信备线1
高邑融媒,http://mail.petzhu.top:7000/rtp/239.254.201.24:5170?$河北电信备线1
魏县综合,http://mail.petzhu.top:7000/rtp/239.254.201.148:6211?$河北电信备线1
黄骅电视,http://mail.petzhu.top:7000/rtp/239.254.201.36:5325?$河北电信备线1

📡安徽专线👉电信,#genre#
安徽卫视,http://220.180.229.250:9901/tsfile/live/0130_1.m3u8
北京卫视,http://220.180.229.250:9901/tsfile/live/0122_1.m3u8
江苏卫视,http://220.180.229.250:9901/tsfile/live/0127_1.m3u8
浙江卫视,http://220.180.229.250:9901/tsfile/live/0124_1.m3u8
山东卫视,http://220.180.229.250:9901/tsfile/live/0131_1.m3u8
湖南卫视,http://220.180.229.250:9901/tsfile/live/0128_2.m3u8
广东卫视,http://220.180.229.250:9901/tsfile/live/0128_1.m3u8
河南卫视,http://220.180.229.250:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://220.180.229.250:9901/tsfile/live/0132_1.m3u8
四川卫视,http://220.180.229.250:9901/tsfile/live/0123_1.m3u8
江西卫视,http://220.180.229.250:9901/tsfile/live/0138_1.m3u8
东方卫视,http://220.180.229.250:9901/tsfile/live/0125_1.m3u8
经视HD,http://220.180.229.250:9901/tsfile/live/1001_1.m3u8

📡宁夏专线👉电信,#genre#
宁夏公共,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=36?$宁夏官源
宁夏经济,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=37?$宁夏官源
宁夏文旅,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=29?$宁夏官源
宁夏少儿,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=28?$宁夏官源
宁夏卫视,http://111.113.73.83:8888/rtp/239.121.4.94:8538?$银川电信组播
宁夏公共,http://111.113.73.83:8888/rtp/239.121.4.97:8556?$银川电信组播
宁夏经济,http://111.113.73.83:8888/rtp/239.121.4.91:8520?$银川电信组播
宁夏少儿,http://111.113.73.83:8888/rtp/239.121.4.63:8352?$银川电信组播
宁夏文旅,http://111.113.73.83:8888/rtp/239.121.4.93:8532?$银川电信组播
宁夏教育,http://111.113.73.83:8888/rtp/239.121.4.200:9184?$银川电信组播
银川公共,http://111.113.73.83:8888/rtp/239.121.4.21:8100?$银川电信组播
银川生活,http://111.113.73.83:8888/rtp/239.121.4.106:8610?$银川电信组播
银川文体,http://111.113.73.83:8888/rtp/239.121.4.22:8106?$银川电信组播
宁媒电视,http://111.113.73.83:8888/rtp/239.121.4.105:8410?$银川电信组播

宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8?$宁夏银川移动
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8?$宁夏银川移动
宁夏影视,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8?$宁夏银川移动
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8?$宁夏银川移动

📡辽宁专线👉联通,#genre#
辽宁卫视,http://123.245.64.53:4040/udp/239.33.5.1:22570
辽宁生活,http://123.245.64.53:4040/udp/239.33.5.201:24570
辽宁北方,http://123.245.64.53:4040/udp/239.33.5.202:24580
辽宁都市,http://123.245.64.53:4040/udp/239.33.4.236:22360
辽宁经济,http://123.245.64.53:4040/udp/239.33.4.121:21210
辽宁体育,http://123.245.64.53:4040/udp/239.33.4.237:22370
辽宁公共,http://123.245.64.53:4040/udp/239.33.4.122:21220
辽宁移动,http://123.245.64.53:4040/udp/239.33.4.235:22350
辽宁青少,http://123.245.64.53:4040/udp/239.33.4.233:22330
沈阳新闻综合,http://123.245.64.53:4040/udp/239.33.4.123:21230
北京卫视,http://123.245.64.53:4040/udp/239.33.5.21:22770
天津卫视,http://123.245.64.53:4040/udp/239.33.5.22:22780
东方卫视,http://123.245.64.53:4040/udp/239.33.5.24:22800
浙江卫视,http://123.245.64.53:4040/udp/239.33.5.51:23070
江苏卫视,http://123.245.64.53:4040/udp/239.33.5.52:23080
安徽卫视,http://123.245.64.53:4040/udp/239.33.5.16:22720
湖南卫视,http://123.245.64.53:4040/udp/239.33.5.15:22710
贵州卫视,http://123.245.64.53:4040/udp/239.33.5.71:23270
山东卫视,http://123.245.64.53:4040/udp/239.33.5.18:22740
广东卫视,http://123.245.64.53:4040/udp/239.33.5.19:22750
广西卫视,http://123.245.64.53:4040/udp/239.33.4.215:22150
湖北卫视,http://123.245.64.53:4040/udp/239.33.5.17:22730
江西卫视,http://123.245.64.53:4040/udp/239.33.4.216:22160
河北卫视,http://123.245.64.53:4040/udp/239.33.4.217:22170
河南卫视,http://123.245.64.53:4040/udp/239.33.4.218:22180
四川卫视,http://123.245.64.53:4040/udp/239.33.5.42:22980
重庆卫视,http://123.245.64.53:4040/udp/239.33.5.41:22970
东南卫视,http://123.245.64.53:4040/udp/239.33.5.55:23110
海南卫视,http://123.245.64.53:4040/udp/239.33.5.74:23300
云南卫视,http://123.245.64.53:4040/udp/239.33.4.219:22190
吉林卫视,http://123.245.64.53:4040/udp/239.33.5.72:23280
黑龙江卫视,http://123.245.64.53:4040/udp/239.33.5.14:22700
深圳卫视,http://123.245.64.53:4040/udp/239.33.5.20:22760
厦门卫视,http://123.245.64.53:4040/udp/239.33.4.56:20560

📡贵州专线👉电信,#genre#
贵州2,http://dsm.52mm.top:28888/rtp/238.255.2.2:5999?$贵阳电信组播
贵州3,http://dsm.52mm.top:28888/rtp/238.255.2.3:5999?$贵阳电信组播
贵州4,http://dsm.52mm.top:28888/rtp/238.255.2.4:5999?$贵阳电信组播
贵州5,http://dsm.52mm.top:28888/rtp/238.255.2.5:5999?$贵阳电信组播
贵州6,http://dsm.52mm.top:28888/rtp/238.255.2.6:5999?$贵阳电信组播
贵州7,http://dsm.52mm.top:28888/rtp/238.255.2.9:5999?$贵阳电信组播
贵州移动,http://dsm.52mm.top:28888/rtp/238.255.2.117:5999?$贵阳电信组播
贵阳1,http://dsm.52mm.top:28888/rtp/238.255.2.19:5999?$贵阳电信组播
贵阳2,http://dsm.52mm.top:28888/rtp/238.255.2.20:5999?$贵阳电信组播
贵阳3,http://dsm.52mm.top:28888/rtp/238.255.2.22:5999?$贵阳电信组播
铜仁1,http://dsm.52mm.top:28888/rtp/238.255.2.31:5999?$贵阳电信组播
铜仁2,http://dsm.52mm.top:28888/rtp/238.255.2.87:5999?$贵阳电信组播
毕节1,http://dsm.52mm.top:28888/rtp/238.255.2.131:5999?$贵阳电信组播
毕节2,http://dsm.52mm.top:28888/rtp/238.255.2.132:5999?$贵阳电信组播
六盘水1,http://dsm.52mm.top:28888/rtp/238.255.2.115:5999?$贵阳电信组播
六盘水2,http://dsm.52mm.top:28888/rtp/238.255.2.116:5999?$贵阳电信组播
黔南1,http://dsm.52mm.top:28888/rtp/238.255.2.150:5999?$贵阳电信组播
黔南2,http://dsm.52mm.top:28888/rtp/238.255.2.151:5999?$贵阳电信组播
黔东南综合,http://dsm.52mm.top:28888/rtp/238.255.2.179:5999?$贵阳电信组播
黔西南综合,http://zy.otioi.cn/live/place.php?id=qxnzh
黔西南公共,http://zy.otioi.cn/live/place.php?id=qxngg
黔西南公共,http://dsm.52mm.top:28888/rtp/238.255.2.127:5999?$贵阳电信组播
黔西南综合,http://dsm.52mm.top:28888/rtp/238.255.2.126:5999?$贵阳电信组播
瓮安电视,http://dsm.52mm.top:28888/rtp/238.255.2.201:5999?$贵阳电信组播
遵义都市,http://dsm.52mm.top:28888/rtp/238.255.2.154:5999?$贵阳电信组播
遵义公共,http://dsm.52mm.top:28888/rtp/238.255.2.152:5999?$贵阳电信组播
遵义综合,http://dsm.52mm.top:28888/rtp/238.255.2.153:5999?$贵阳电信组播
安顺新闻,http://dsm.52mm.top:28888/rtp/238.255.2.157:5999?$贵阳电信组播
安顺公共,http://dsm.52mm.top:28888/rtp/238.255.2.158:5999?$贵阳电信组播
凯里电视,http://dsm.52mm.top:28888/rtp/238.255.2.180:5999?$贵阳电信组播
雷山综合,http://dsm.52mm.top:28888/rtp/238.255.2.128:5999?$贵阳电信组播

📡内蒙专线👉电信,#genre#
内蒙古新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古蒙语,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
内蒙古蒙古语卫视,http://116.116.204.199:5555/udp/239.125.1.66:5000
内蒙古卫视,http://116.116.204.199:5555/udp/239.125.1.59:5000
内蒙古经济,http://116.116.204.199:5555/udp/239.125.1.74:4120
内蒙古文体,http://116.116.204.199:5555/udp/239.125.1.72:4120
内蒙古农牧,http://116.116.204.199:5555/udp/239.125.1.73:4120
内蒙古新闻,http://116.116.204.199:5555/udp/239.125.1.70:4120
内蒙古蒙语文化,http://116.116.204.199:5555/udp/239.125.1.71:4120
内蒙古少儿,http://116.116.204.199:5555/udp/239.125.1.69:4120
鄂尔多斯蒙古语综合,http://116.116.204.199:5555/udp/239.125.2.162:4151
鄂尔多斯新闻,http://116.116.204.199:5555/udp/239.125.2.165:4154
鄂尔多斯经济,http://116.116.204.199:5555/udp/239.125.2.164:4153
鄂尔多斯城市,http://116.116.204.199:5555/udp/239.125.2.163:4152
浙江卫视,http://116.116.204.199:5555/udp/239.125.2.68:4120
江苏卫视,http://116.116.204.199:5555/udp/239.125.2.69:4120
湖北卫视,http://116.116.204.199:5555/udp/239.125.2.74:4120
广东卫视,http://116.116.204.199:5555/udp/239.125.2.71:4120
三佳购物,http://116.116.204.199:5555/udp/239.125.2.144:4120
山西卫视,http://116.116.204.199:5555/udp/239.125.1.119:4130
贵州卫视,http://116.116.204.199:5555/udp/239.125.2.80:4120
