⚡｜4K纯享,#genre#
鹤岗公共频道,http://39.134.65.181/PLTV/88888888/224/3221225787/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225787/1.m3u8#http://39.134.65.145/PLTV/88888888/224/3221225787/1.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225787/1.m3u8
七台河新闻综合,http://39.134.65.179/PLTV/88888888/224/3221225783/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225783/1.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225783/1.m3u8
七台河公共频道,http://39.134.65.179/PLTV/88888888/224/3221225800/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225800/1.m3u8
富裕综合,http://221.209.44.174:1980/hls/1001.m3u8
黑龙江文体,http://39.134.65.149/PLTV/88888888/224/3221225965/1.m3u8#http://39.134.65.145/PLTV/88888888/224/3221226012/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225965/1.m3u8#https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江新闻法治,http://39.134.65.149/PLTV/88888888/224/3221225967/1.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225992/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225992/1.m3u8#https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8
黑龙江公共农业,http://39.134.65.149/PLTV/88888888/224/3221225994/1.m3u8#http://39.134.65.147/PLTV/88888888/224/3221225998/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225998/1.m3u8#https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8
黑龙江影视,http://39.134.65.149/PLTV/88888888/224/3221225971/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225971/1.m3u8#https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江都市,http://39.134.65.149/PLTV/88888888/224/3221225969/1.m3u8#http://39.134.65.145/PLTV/88888888/224/3221225990/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225990/1.m3u8#https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江少儿,http://39.134.65.149/PLTV/88888888/224/3221226002/1.m3u8
哈尔滨新闻综合,http://39.134.65.151/PLTV/88888888/224/3221225684/1.m3u8
哈尔滨影视,http://39.134.65.151/PLTV/88888888/224/3221225700/1.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225700/1.m3u8
哈尔滨资讯,http://39.134.65.151/PLTV/88888888/224/3221225697/1.m3u8#http://39.134.65.149/PLTV/88888888/224/3221225697/1.m3u8
佳木斯新闻综合,http://39.134.65.149/PLTV/88888888/224/3221225993/1.m3u8#http://39.134.65.151/PLTV/88888888/224/3221225993/1.m3u8
黑河新闻综合,https://livesr.dbw.cn/lsdream/86qwqcs/1024/live.m3u8
甘南县综合,http://player.juyun.tv/camera/65362146.m3u8
七台河公共,http://39.134.65.149/PLTV/88888888/224/3221225800/1.m3u8


🎀辽宁频道21
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁影视,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
朝阳新闻综合,https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8?zliaond#https://play.cytv01.cygbdst.com/live/cyxwtv.m3u8
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8?zliaond#https://play.cytv01.cygbdst.com/live/jypdtv.m3u8
丹东新闻综合,http://59.47.133.234:64230/live
丹东公共频道,http://59.47.133.234:64231/live
大连新闻,http://live.cooltv.top/tv/cutv.php?id=dlxwzh
大连生活,http://live.cooltv.top/tv/cutv.php?id=dlsh
大连文体,http://live.cooltv.top/tv/cutv.php?id=dlwt
大连影视,http://live.cooltv.top/tv/cutv.php?id=dlzhys
大连少儿,http://live.cooltv.top/tv/cutv.php?id=dlse
大连购物,http://live.cooltv.top/tv/cutv.php?id=dlgw
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
赤峰综合频道,http://vfile.cfrtv.cn/2017/1484/6248/0267/148462480267.ssm/148462480267.m3u8
锦州三套,http://stream.jzgbdst.cn/3/sd/live.m3u8
锦州教育,http://stream.jzgbdst.cn/2/sd/live.m3u8
锦州新闻综合,http://stream.jzgbdst.cn/1/sd/live.m3u8
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
前郭综合频道,http://stream2.jlntv.cn/qg/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
集安综合频道,http://stream2.jlntv.cn/ja/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
大洼综合频道,https://cp.dawawg.com/live/dawatv/hls.m3u8



🎀重庆频道22
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8#http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?#http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8#http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8#http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万州影视文艺,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8#http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8#http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州科教频道,http://123.146.162.24:8013/tslslive/URetCnP/hls/live_sd.m3u8#http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8#http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州综合频道,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8#http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
万盛新闻综合,http://stream0.tv41.ru/live.m3u8
万载综合,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
北仑电视,http://play-sh.quklive.com/live/1626327731714170.m3u8
北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8
垫江综合频道,http://125.62.24.185:80/1.m3u8
大足综合频道,http://218.201.85.71:3170/m3u8
德清文化,http://live.yingxi.tv/channel2/sd/live.m3u8
德清新闻,http://live.yingxi.tv/channel1/sd/live.m3u8
江津文化旅游,http://222.179.155.21:1935/ch2.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
江津经济生活,http://222.179.155.21:1935/ch0.m3u8
海盐新闻,http://lived.dmqhyadmin.com/ds/sd/live.m3u8
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8
铜梁综合,http://183.64.174.171:40123/ch1.m3u8
武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
重庆汽摩,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225506/2/index.m3u8?fmt=ts2hls
重庆移动公交,http://qxlmlive9.cbg.cn/app_2/ls_58.stream/chunklist.m3u8
陕西卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001559/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
云阳综合频道,http://live.yunyangwang.com/live/yytv.m3u8
合川综合频道,http://125.62.24.72:8030/ch0.m3u8


🎀陕西频道,23
西安新闻,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安影院,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安信息,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安音乐综艺,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安移动电视,http://stream2.xiancity.cn/xatv7/sd/live.m3u8
农林卫视,http://111.20.35.103:6610/yinhe/2/ch00000090990000001312/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
榆林电视二套,http://live.ylwltv.com:8089/live/1080p-yltv2.m3u8
咸阳电视二套,http://player2.juyun.tv/tv/29378164.m3u8



🎀云南频道,24
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明春城民生,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
丽江综合,https://play.qlive.lijiangtv.com/live/tvzh.m3u8
丽江公共,https://play.qlive.lijiangtv.com/live/tvgg.m3u8
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
景洪新闻综合,http://livebroadcastjh.ccwb.cn/live/w1644301693833990.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
文山市电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/wsstv.flv#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
砚山电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/ystv.flv#http://live.ynurl.com/video/s10020-ystv/index.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
洱源新闻综合,https://hwapi.yunshicloud.com/d117oe/mk98io.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
麻栗坡频道,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8



🎀青海频道,25
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
玉树新闻频道,http://stream.ysbtv.net/1/sd/live.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
大通综合,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
兴海县广播电视台,https://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
西宁生活,http://wshls.butel.com/live/147f4.m3u8



🎀宁夏频道,26
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8?txSecret=39373ebcf0d57da2477968efb258e2b7&txTime=6235C9B6#http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8?txSecret=6a3918f766d0ff625282376ffee72687&txTime=6235C9C1#http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
中宁综合频道,https://hls.ningxiahuangheyun.com/live/znzh.m3u8
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8



🎀吉林频道27
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8#http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8#http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
通化新闻,http://stream2.jlntv.cn/tonghua1/sd/live.m3u8
吉林市新闻综合,http://living.muzhifm.com/jilinshi/jl_v_zonghe.m3u8?auth_key=1683944014-0-0-727c3c424b12e5c4484b0e7cecfef774
四平新闻综合,http://stream2.jlntv.cn/sptv/sd/live.m3u8
辽源新闻综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8
白山公共频道,http://stream8.jlntv.cn/baishan2/playlist.m3u8
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
白城新闻综合,http://stream2.jlntv.cn/baicheng1/sd/live.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
农安新闻综合,http://stream2.jlntv.cn/naxw/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合频道,http://stream8.jlntv.cn/jytv/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
吉林新闻综合,http://stream1.jlntv.cn/xcpd/sd/live.m3u8?_upt=ed8b01841531576074
吉林乡村,http://stream1.jlntv.cn/shpd/sd/live.m3u8?_upt=212b47d81531576020#http://stream1.jlntv.cn/xcpd/sd/live.m3u8#http://stream1.jlntv.cn/shpd/sd/live.m3u8#http://stream1.jlntv.cn/xcpd/playlist.m3u8
吉林山村,http://stream1.jlntv.cn/dspd/playlist.m3u8?_upt=a9a201ef1578416337
吉林七台,http://stream1.jlntv.cn/fzpd/sd/live.m3u8
吉林公共新闻,http://stream1.jlntv.cn/ggpd/playlist.m3u8#http://stream1.jlntv.cn/dspd/sd/live.m3u8?_upt=4f4899d21531575987#http://stream1.jlntv.cn/dspd/sd/live.m3u8
吉林公共,http://stream1.jlntv.cn/ggpd/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
东北戏曲,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
吉林东北戏曲,http://stream1.jlntv.cn/dbxq/playlist.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
吉林生活,http://stream1.jlntv.cn/shpd/playlist.m3u8
吉林都市,http://stream1.jlntv.cn/dspd/playlist.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8



🎀新疆频道28
伊利汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊利经济法治,http://110.153.180.106:55555/out_4/index.m3u8
伊宁汉语综合,http://222.81.61.37:9898/out_1/index.m3u8
伊宁维吾尔语,http://222.81.61.37:9898/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
克拉玛依影视剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依新闻,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
胡杨河新闻综合,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8
双河影视,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8#http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225725/index.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live#http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8



🎀内蒙频道,29
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
CGTN英语,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63806f4f64099/index.m3u8?m3u8_level=2
CGTN记录,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63a15d0ee63f3/index.m3u8?m3u8_level=2
CGTN俄语,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638071d299009/index.m3u8?m3u8_level=2
CGTN法语,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63806fb631afe/index.m3u8?m3u8_level=2
CGTN西语,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63806f81c8eb5/index.m3u8?m3u8_level=2
CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8#http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8
伊利汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊利经济法治,http://110.153.180.106:55555/out_4/index.m3u8
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live#http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/flv:500k/live#http://live.btgdt.com/channels/btgd/shfw/m3u8:500k/live
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/flv:500k/live#http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
呼伦贝尔文化旅游,https://live.hrtonline.cn/flv/live/live002.flv#https://live.hrtonline.cn/hls/live002.m3u8
呼伦贝尔新闻综合,https://live.hrtonline.cn/flv/live/live001.flv#https://live.hrtonline.cn/hls/live001.m3u8
呼伦贝尔生活资讯,https://live.hrtonline.cn/flv/live/live003.flv#https://live.hrtonline.cn/hls/live003.m3u8
鄂尔多斯城市生活,http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8
内蒙古足球频道,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
准格尔旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live165387298813282.m3u8
察右前旗综合,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live165597544721311.m3u8



🎀乌鲁木齐,30
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依影视剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8
克拉玛依新闻频道,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
兵团三师图木舒克综合,http://test5.btzx.com.cn/live/disanshi.stream/playlist.m3u8
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
兵团五师双河影视,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
